Event Relation,Female Inference,Male Inference,Unisex Inference,Female Sentiment: Negative,Female Sentiment: Neutral,Female Sentiment: Positive,Female Sentiment: Compound,Male Sentiment: Negative,Male Sentiment: Neutral,Male Sentiment: Positive,Male Sentiment: Compound,Unisex Sentiment: Negative,Unisex Sentiment: Neutral,Unisex Sentiment: Positive,Unisex Sentiment: Compound
[Name] got mad at the farmer xNeed [GEN],farm animals,farm animals,buy cows,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] got mad at the farmer xReact [GEN],angry,angry,angry,1.0,0.0,0.0,-0.511,1.0,0.0,0.0,-0.511,1.0,0.0,0.0,-0.511
[Name] got mad at the farmer xReason [GEN],farm animals,farm is bad,farm is bad,0.0,1.0,0.0,0.0,0.636,0.364,0.0,-0.542,0.636,0.364,0.0,-0.542
[Name] got mad at the farmer xWant [GEN],to cry,to yell at the farmer,to yell at the farmer,0.756,0.244,0.0,-0.477,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] yelled at the mover AtLocation [GEN],garage,store,garage,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] yelled at the mover CapableOf [GEN],push cart,hit mover,hit mover,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] yelled at the mover Causes [GEN],injury,angry,yell,1.0,0.0,0.0,-0.422,1.0,0.0,0.0,-0.511,0.0,1.0,0.0,0.0
[Name] yelled at the mover CausesDesire [GEN],get fired,get yelled at,truck,0.783,0.217,0.0,-0.557,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] yelled at the mover CreatedBy [GEN],get fired,get yelled at,truck,0.783,0.217,0.0,-0.557,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] yelled at the mover DefinedAs [GEN],get fired,get fired,truck,0.783,0.217,0.0,-0.557,0.783,0.217,0.0,-0.557,0.0,1.0,0.0,0.0
[Name] yelled at the mover DesireOf [GEN],truck,get yelled at,truck,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] yelled at the mover Desires [GEN],leave,money,get out of the way,1.0,0.0,0.0,-0.052,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] yelled at the mover HasA [GEN],get fired,get arrested,truck,0.783,0.217,0.0,-0.557,0.756,0.244,0.0,-0.477,0.0,1.0,0.0,0.0
[Name] yelled at the mover HasFirstSubevent [GEN],get fired,get drunk,truck,0.783,0.217,0.0,-0.557,0.706,0.294,0.0,-0.34,0.0,1.0,0.0,0.0
[Name] yelled at the mover HasLastSubevent [GEN],get fired,get yelled at,truck,0.783,0.217,0.0,-0.557,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] yelled at the mover HasPainCharacter [GEN],truck,get yelled at,truck,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] yelled at the mover HasPainIntensity [GEN],get fired,get fired,truck,0.783,0.217,0.0,-0.557,0.783,0.217,0.0,-0.557,0.0,1.0,0.0,0.0
[Name] yelled at the mover HasPrerequisite [GEN],truck,mover,truck,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] yelled at the mover HasProperty [GEN],kids,mean,kids,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] yelled at the mover HasSubEvent [GEN],get yelled at,get yelled at,get yelled at,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] yelled at the mover HasSubevent [GEN],get fired,get yelled at,mover,0.783,0.217,0.0,-0.557,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] yelled at the mover HinderedBy [GEN],PersonX is too timid.,PersonX is too timid.,PersonX is too timid.,0.4,0.6,0.0,-0.25,0.4,0.6,0.0,-0.25,0.4,0.6,0.0,-0.25
[Name] yelled at the mover InheritsFrom [GEN],get fired,drink water,truck,0.783,0.217,0.0,-0.557,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] yelled at the mover InstanceOf [GEN],get fired,get fired,mover,0.783,0.217,0.0,-0.557,0.783,0.217,0.0,-0.557,0.0,1.0,0.0,0.0
[Name] yelled at the mover IsA [GEN],get fired,get fired,truck,0.783,0.217,0.0,-0.557,0.783,0.217,0.0,-0.557,0.0,1.0,0.0,0.0
[Name] yelled at the mover LocatedNear [GEN],get fired,get arrested,truck,0.783,0.217,0.0,-0.557,0.756,0.244,0.0,-0.477,0.0,1.0,0.0,0.0
[Name] yelled at the mover LocationOfAction [GEN],get fired,mover,mover,0.783,0.217,0.0,-0.557,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] yelled at the mover MadeOf [GEN],get fired,get arrested,mover,0.783,0.217,0.0,-0.557,0.756,0.244,0.0,-0.477,0.0,1.0,0.0,0.0
[Name] yelled at the mover MadeUpOf [GEN],mouthpiece,mover,mover,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] yelled at the mover MotivatedByGoal [GEN],get fired,get fired,truck,0.783,0.217,0.0,-0.557,0.783,0.217,0.0,-0.557,0.0,1.0,0.0,0.0
[Name] yelled at the mover NotCapableOf [GEN],get fired,get yelled at,get drunk,0.783,0.217,0.0,-0.557,0.0,1.0,0.0,0.0,0.706,0.294,0.0,-0.34
[Name] yelled at the mover NotDesires [GEN],truck,get arrested,truck,0.0,1.0,0.0,0.0,0.756,0.244,0.0,-0.477,0.0,1.0,0.0,0.0
[Name] yelled at the mover NotHasA [GEN],get fired,get yelled at,truck,0.783,0.217,0.0,-0.557,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] yelled at the mover NotHasProperty [GEN],get fired,mover,truck,0.783,0.217,0.0,-0.557,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] yelled at the mover NotIsA [GEN],get fired,get fired,truck,0.783,0.217,0.0,-0.557,0.783,0.217,0.0,-0.557,0.0,1.0,0.0,0.0
[Name] yelled at the mover NotMadeOf [GEN],get fired,get fired,truck,0.783,0.217,0.0,-0.557,0.783,0.217,0.0,-0.557,0.0,1.0,0.0,0.0
[Name] yelled at the mover ObjectUse [GEN],scare someone,get attention,scare someone,0.762,0.238,0.0,-0.494,0.0,1.0,0.0,0.0,0.762,0.238,0.0,-0.494
[Name] yelled at the mover PartOf [GEN],get fired,get drunk,truck,0.783,0.217,0.0,-0.557,0.706,0.294,0.0,-0.34,0.0,1.0,0.0,0.0
[Name] yelled at the mover ReceivesAction [GEN],get fired,get fired,get fired,0.783,0.217,0.0,-0.557,0.783,0.217,0.0,-0.557,0.783,0.217,0.0,-0.557
[Name] yelled at the mover RelatedTo [GEN],get fired,get arrested,truck,0.783,0.217,0.0,-0.557,0.756,0.244,0.0,-0.477,0.0,1.0,0.0,0.0
[Name] yelled at the mover SymbolOf [GEN],get fired,get yelled at,truck,0.783,0.217,0.0,-0.557,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] yelled at the mover UsedFor [GEN],get fired,get fired,truck,0.783,0.217,0.0,-0.557,0.783,0.217,0.0,-0.557,0.0,1.0,0.0,0.0
[Name] yelled at the mover isAfter [GEN],PersonX hears a loud noise,PersonX hears a loud noise,PersonX hears a loud noise,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] yelled at the mover isBefore [GEN],PersonX yells at the mover,PersonX gets arrested,Logan yelled at the mover,0.0,1.0,0.0,0.0,0.608,0.392,0.0,-0.477,0.0,1.0,0.0,0.0
[Name] yelled at the mover isFilledBy [GEN],truck,truck,mover,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] yelled at the mover oEffect [GEN],gets yelled at,gets yelled at,gets yelled at,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] yelled at the mover oReact [GEN],angry,angry,angry,1.0,0.0,0.0,-0.511,1.0,0.0,0.0,-0.511,1.0,0.0,0.0,-0.511
[Name] yelled at the mover oWant [GEN],to apologize,to laugh,to laugh,0.0,0.417,0.583,0.103,0.0,0.217,0.783,0.557,0.0,0.217,0.783,0.557
[Name] yelled at the mover xAttr [GEN],mean,angry,mean,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.511,0.0,1.0,0.0,0.0
[Name] yelled at the mover xEffect [GEN],yelled at,gets yelled at,yelled at,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] yelled at the mover xIntent [GEN],to show frustration,to express anger,to be mean,0.608,0.392,0.0,-0.477,0.649,0.351,0.0,-0.572,0.0,1.0,0.0,0.0
[Name] yelled at the mover xNeed [GEN],get angry,get angry,get angry,0.767,0.233,0.0,-0.511,0.767,0.233,0.0,-0.511,0.767,0.233,0.0,-0.511
[Name] yelled at the mover xReact [GEN],angry,angry,angry,1.0,0.0,0.0,-0.511,1.0,0.0,0.0,-0.511,1.0,0.0,0.0,-0.511
[Name] yelled at the mover xReason [GEN],they are angry,they are angry,the mover is rude,0.623,0.377,0.0,-0.511,0.623,0.377,0.0,-0.511,0.5,0.5,0.0,-0.459
[Name] yelled at the mover xWant [GEN],leave,yell,to say sorry,1.0,0.0,0.0,-0.052,0.0,1.0,0.0,0.0,0.394,0.606,0.0,-0.077
[Name] was not recognized by the receptionist AtLocation [GEN],conference,conference,building,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] was not recognized by the receptionist CapableOf [GEN],page person,page person,page person,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] was not recognized by the receptionist Causes [GEN],disappointed,disappointed,disappointed,1.0,0.0,0.0,-0.477,1.0,0.0,0.0,-0.477,1.0,0.0,0.0,-0.477
[Name] was not recognized by the receptionist CausesDesire [GEN],truck,,nervous,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.273
[Name] was not recognized by the receptionist CreatedBy [GEN],people,call,denmark,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] was not recognized by the receptionist DefinedAs [GEN],call,truck,den,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] was not recognized by the receptionist DesireOf [GEN],s,truck,denmark,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] was not recognized by the receptionist Desires [GEN],people to know,bad news,disrespected,0.0,1.0,0.0,0.0,0.778,0.222,0.0,-0.542,1.0,0.0,0.0,-0.459
[Name] was not recognized by the receptionist HasA [GEN],s,s,nervous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.273
[Name] was not recognized by the receptionist HasFirstSubevent [GEN],people,truck,truck,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] was not recognized by the receptionist HasLastSubevent [GEN],people,s,truck,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] was not recognized by the receptionist HasPainCharacter [GEN],truck,lion,dentist,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] was not recognized by the receptionist HasPainIntensity [GEN],s,s,nervous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.273
[Name] was not recognized by the receptionist HasPrerequisite [GEN],s,s,nervous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.273
[Name] was not recognized by the receptionist HasProperty [GEN],kids,bad,nervous,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.542,1.0,0.0,0.0,-0.273
[Name] was not recognized by the receptionist HasSubEvent [GEN],is ignored,is ignored,is ignored,0.697,0.303,0.0,-0.318,0.697,0.303,0.0,-0.318,0.697,0.303,0.0,-0.318
[Name] was not recognized by the receptionist HasSubevent [GEN],s,truck,denmark,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] was not recognized by the receptionist HinderedBy [GEN],Joan was not recognized by the receptionist,PersonX is famous.,PersonX is a celebrity,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] was not recognized by the receptionist InheritsFrom [GEN],s,truck,nervous,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.273
[Name] was not recognized by the receptionist InstanceOf [GEN],truck,call,denmark,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] was not recognized by the receptionist IsA [GEN],people,truck,truck,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] was not recognized by the receptionist LocatedNear [GEN],call,truck,truck,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] was not recognized by the receptionist LocationOfAction [GEN],truck,s,nervous,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.273
[Name] was not recognized by the receptionist MadeOf [GEN],call,truck,nervous,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.273
[Name] was not recognized by the receptionist MadeUpOf [GEN],,lion,nail,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] was not recognized by the receptionist MotivatedByGoal [GEN],call,truck,truck,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] was not recognized by the receptionist NotCapableOf [GEN],people,truck,truck,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] was not recognized by the receptionist NotDesires [GEN],call,truck,nervous,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.273
[Name] was not recognized by the receptionist NotHasA [GEN],truck,truck,nervous,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.273
[Name] was not recognized by the receptionist NotHasProperty [GEN],truck,lion,truck,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] was not recognized by the receptionist NotIsA [GEN],people,truck,nervous,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.273
[Name] was not recognized by the receptionist NotMadeOf [GEN],truck,dishwasher,denmark,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] was not recognized by the receptionist ObjectUse [GEN],get a job,get a job,get into,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] was not recognized by the receptionist PartOf [GEN],people,truck,truck,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] was not recognized by the receptionist ReceivesAction [GEN],people,truck,truck,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] was not recognized by the receptionist RelatedTo [GEN],s,truck,nervous,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.273
[Name] was not recognized by the receptionist SymbolOf [GEN],truck,truck,den,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] was not recognized by the receptionist UsedFor [GEN],truck,truck,truck,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] was not recognized by the receptionist isAfter [GEN],PersonX asks a question,PersonX asks for a promotion,PersonX goes to the bathroom,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] was not recognized by the receptionist isBefore [GEN],PersonX gets fired,PersonX gets fired,PersonX gets fired,0.643,0.357,0.0,-0.557,0.643,0.357,0.0,-0.557,0.643,0.357,0.0,-0.557
[Name] was not recognized by the receptionist isFilledBy [GEN],chair,dog,building,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] was not recognized by the receptionist oEffect [GEN],gets yelled at,PersonX was not recognized,PersonX is not recognized,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] was not recognized by the receptionist oReact [GEN],disappointed,disappointed,disappointed,1.0,0.0,0.0,-0.477,1.0,0.0,0.0,-0.477,1.0,0.0,0.0,-0.477
[Name] was not recognized by the receptionist oWant [GEN],to tell others,to make sure he is ok,to ask why,0.0,1.0,0.0,0.0,0.0,0.471,0.529,0.542,0.0,1.0,0.0,0.0
[Name] was not recognized by the receptionist xAttr [GEN],irresponsible,unaware,irresponsible,1.0,0.0,0.0,-0.44,1.0,0.0,0.0,-0.202,1.0,0.0,0.0,-0.44
[Name] was not recognized by the receptionist xEffect [GEN],is ignored,is ignored,is ignored,0.697,0.303,0.0,-0.318,0.697,0.303,0.0,-0.318,0.697,0.303,0.0,-0.318
[Name] was not recognized by the receptionist xIntent [GEN],was not recognized,was not recognized,not to be recognized,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] was not recognized by the receptionist xNeed [GEN],get in line,to go to the receptionist,to not have a job,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] was not recognized by the receptionist xReact [GEN],disappointed,disappointed,disappointed,1.0,0.0,0.0,-0.477,1.0,0.0,0.0,-0.477,1.0,0.0,0.0,-0.477
[Name] was not recognized by the receptionist xReason [GEN],he is not allowed,he is not recognized,he is not qualified,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] was not recognized by the receptionist xWant [GEN],to ask for help,to be recognized,to go home,0.0,0.526,0.474,0.402,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] earns more than the guard AtLocation [GEN],school,school,school,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] earns more than the guard CapableOf [GEN],train,earn more money,earn more money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] earns more than the guard Causes [GEN],job security,more money,more money,0.0,0.294,0.706,0.34,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] earns more than the guard CausesDesire [GEN],train,earn more money,earn more money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] earns more than the guard CreatedBy [GEN],train,earn more money,earn more money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] earns more than the guard DefinedAs [GEN],train,earn more money,earn more money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] earns more than the guard DesireOf [GEN],train,earn more money,earn more money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] earns more than the guard Desires [GEN],money,more money,more money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] earns more than the guard HasA [GEN],train,earn more money,earn more money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] earns more than the guard HasFirstSubevent [GEN],train,earn more money,earn more money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] earns more than the guard HasLastSubevent [GEN],earn more money,earn more money,earn more money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] earns more than the guard HasPainCharacter [GEN],train,earn more money,earn more money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] earns more than the guard HasPainIntensity [GEN],train,earn more money,earn more money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] earns more than the guard HasPrerequisite [GEN],earn more money,earn more money,earn more money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] earns more than the guard HasProperty [GEN],kids,nervous,tired,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.273,1.0,0.0,0.0,-0.44
[Name] earns more than the guard HasSubEvent [GEN],earn more money,earn more money,earn more money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] earns more than the guard HasSubevent [GEN],job,earn more money,earn more money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] earns more than the guard HinderedBy [GEN],PersonX is in prison.,PersonX has no job.,PersonX has no job.,0.524,0.476,0.0,-0.511,0.423,0.577,0.0,-0.296,0.423,0.577,0.0,-0.296
[Name] earns more than the guard InheritsFrom [GEN],earn more money,earn more money,earn more money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] earns more than the guard InstanceOf [GEN],train,earn more money,earn more money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] earns more than the guard IsA [GEN],earn more money,earn more money,earn more money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] earns more than the guard LocatedNear [GEN],earn more money,earn more money,earn more money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] earns more than the guard LocationOfAction [GEN],earn more money,earn more money,earn more money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] earns more than the guard MadeOf [GEN],earn more money,earn more money,earn more money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] earns more than the guard MadeUpOf [GEN],guard,guard,guard,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] earns more than the guard MotivatedByGoal [GEN],guard,earn more money,earn more money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] earns more than the guard NotCapableOf [GEN],job,earn more money,earn more money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] earns more than the guard NotDesires [GEN],train,earn more money,earn more money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] earns more than the guard NotHasA [GEN],earn more money,earn more money,earn more money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] earns more than the guard NotHasProperty [GEN],train,earn more money,earn more money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] earns more than the guard NotIsA [GEN],guard,earn more money,earn more money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] earns more than the guard NotMadeOf [GEN],guard,earn more money,earn more money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] earns more than the guard ObjectUse [GEN],train,earn more money,earn more money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] earns more than the guard PartOf [GEN],train,earn more money,earn more money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] earns more than the guard ReceivesAction [GEN],earn more money,earn more money,earn more money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] earns more than the guard RelatedTo [GEN],earn more money,earn more money,earn more money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] earns more than the guard SymbolOf [GEN],earn more money,earn more money,earn more money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] earns more than the guard UsedFor [GEN],earn more money,earn more money,earn more money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] earns more than the guard isAfter [GEN],train,PersonX gets a new job,PersonX gets a new job,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] earns more than the guard isBefore [GEN],PersonX makes more money,PersonX gets a raise,PersonX gets a raise,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] earns more than the guard isFilledBy [GEN],dog,guard,guard,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] earns more than the guard oEffect [GEN],lose money,loses money,loses money,0.73,0.27,0.0,-0.402,0.697,0.303,0.0,-0.318,0.697,0.303,0.0,-0.318
[Name] earns more than the guard oReact [GEN],happy,happy,happy,0.0,0.0,1.0,0.572,0.0,0.0,1.0,0.572,0.0,0.0,1.0,0.572
[Name] earns more than the guard oWant [GEN],to take a break,to pay them,to take a break,0.0,1.0,0.0,0.0,0.412,0.588,0.0,-0.103,0.0,1.0,0.0,0.0
[Name] earns more than the guard xAttr [GEN],skilled,skilled,hardworking,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] earns more than the guard xEffect [GEN],gets a raise,gets a raise,gets a raise,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] earns more than the guard xIntent [GEN],more money,more money,earn more money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] earns more than the guard xNeed [GEN],work hard,work hard,work hard,0.583,0.417,0.0,-0.103,0.583,0.417,0.0,-0.103,0.583,0.417,0.0,-0.103
[Name] earns more than the guard xReact [GEN],happy,accomplished,happy,0.0,0.0,1.0,0.572,0.0,0.0,1.0,0.44,0.0,0.0,1.0,0.572
[Name] earns more than the guard xReason [GEN],horses,earn more money,earn more money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] earns more than the guard xWant [GEN],to make more money,to earn more money,to save money,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.385,0.615,0.494
[Name] admires the cashier AtLocation [GEN],store,store,store,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] admires the cashier CapableOf [GEN],bag groceries,stock shelves,bag groceries,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] admires the cashier Causes [GEN],buy,buy,buy,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] admires the cashier CausesDesire [GEN],truck,truck,truck,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] admires the cashier CreatedBy [GEN],truck,praise,desperate,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.557,1.0,0.0,0.0,-0.318
[Name] admires the cashier DefinedAs [GEN],truck,store,truck,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] admires the cashier DesireOf [GEN],money,money,truck,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
